,TIMESTAMP,RECORD,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
6663,2015-06-14 00:33:30,39615,20.31,39600,7.91,86.9,6.77,9.1,3.4
6664,2015-06-14 01:03:30,39616,20.3,39330,7.9,86.9,6.78,9.1,3.7
6665,2015-06-14 01:33:30,39617,20.26,38940,7.88,87.3,6.82,8.9,3.9
6666,2015-06-14 02:03:30,39618,20.21,39010,7.9,87.5,6.85,8.0,3.2
6667,2015-06-14 02:33:30,39619,20.2,39180,7.9,86.9,6.79,8.1,3.4
6668,2015-06-14 03:03:30,39620,20.24,39470,7.91,86.6,6.76,8.1,3.4
6669,2015-06-14 03:33:30,39621,20.29,39860,7.91,86.1,6.7,8.0,3.4
6670,2015-06-14 04:03:30,39622,20.24,39970,7.9,86.4,6.73,7.5,2.9
6671,2015-06-14 04:33:30,39623,20.1,39870,7.92,86.7,6.77,6.9,3.2
6672,2015-06-14 05:03:30,39624,20.0,39970,7.93,87.3,6.82,6.7,3.2
6673,2015-06-14 05:33:30,39625,20.45,41370,7.93,86.0,6.63,7.1,3.3
6674,2015-06-14 06:03:30,39626,20.36,41460,7.94,85.8,6.62,7.0,3.6
6675,2015-06-14 06:33:40,39627,20.27,41460,7.93,84.5,6.53,7.1,3.8
6676,2015-06-14 07:03:30,39628,20.41,42010,7.94,85.8,6.6,7.3,3.1
6677,2015-06-14 07:33:30,39629,20.42,42360,7.95,86.2,6.62,7.0,2.8
6678,2015-06-14 08:03:30,39630,20.36,41850,7.95,86.8,6.69,6.5,3.7
6679,2015-06-14 08:33:30,39631,20.46,42320,7.95,86.1,6.61,7.8,2.7
6680,2015-06-14 09:03:30,39632,20.52,42110,7.95,86.2,6.62,8.4,3.3
6681,2015-06-14 09:33:30,39633,20.61,41910,7.95,86.4,6.62,8.8,2.8
6682,2015-06-14 10:03:30,39634,20.66,41540,7.95,86.8,6.66,8.9,2.9
6683,2015-06-14 10:33:30,39635,20.68,41230,7.95,87.4,6.72,9.0,3.3
6684,2015-06-14 11:03:30,39636,20.69,40640,7.94,88.2,6.79,9.8,4.6
6685,2015-06-14 11:33:30,39637,20.78,40220,7.93,89.0,6.85,10.3,3.4
6686,2015-06-14 12:03:30,39638,20.84,39850,7.91,88.8,6.84,11.2,3.7
6687,2015-06-14 12:33:30,39639,20.93,39420,7.9,89.2,6.87,11.5,3.5
6688,2015-06-14 13:03:30,39640,21.0,39110,7.89,89.5,6.9,12.4,4.1
6689,2015-06-14 13:33:30,39641,21.03,38670,7.87,89.6,6.92,12.1,4.6
6690,2015-06-14 14:03:30,39642,21.01,38150,7.9,91.0,7.04,9.8,4.9
6691,2015-06-14 14:33:30,39643,21.0,38200,7.91,91.8,7.1,10.7,6.7
6692,2015-06-14 15:03:30,39644,21.09,38360,7.92,92.3,7.12,11.9,5.8
6693,2015-06-14 15:33:30,39645,21.12,38550,7.89,92.2,7.11,11.5,6.7
6694,2015-06-14 16:03:30,39646,20.99,39080,7.92,91.7,7.07,9.6,6.2
6695,2015-06-14 16:33:30,39647,20.88,39680,7.9,89.8,6.92,10.6,5.0
6696,2015-06-14 17:03:30,39648,20.97,40640,7.92,89.7,6.87,10.3,5.1
6697,2015-06-14 17:33:30,39649,20.9,41480,7.93,88.7,6.78,10.8,4.5
6698,2015-06-14 18:03:30,39650,20.94,42520,7.95,88.4,6.72,18.0,4.4
6699,2015-06-14 18:33:30,39651,21.06,42940,7.96,89.6,6.78,20.8,5.0
6700,2015-06-14 19:03:30,39652,21.05,43160,7.97,90.2,6.82,16.4,4.8
6701,2015-06-14 19:33:30,39653,21.0,43150,7.97,89.7,6.8,10.4,4.2
6702,2015-06-14 20:03:30,39654,21.02,43160,7.97,90.0,6.82,10.5,4.4
6703,2015-06-14 20:33:30,39655,21.0,43220,7.97,89.6,6.78,9.7,3.8
6704,2015-06-14 21:03:30,39656,20.94,42900,7.96,89.2,6.77,11.2,4.5
6705,2015-06-14 21:33:30,39657,20.84,42590,7.95,88.4,6.73,14.6,4.0
6706,2015-06-14 22:03:30,39658,20.82,42480,7.95,88.1,6.72,13.2,5.2
6707,2015-06-14 22:33:30,39659,20.76,42140,7.94,87.6,6.69,11.6,4.4
6708,2015-06-14 23:03:30,39660,20.66,41700,7.93,87.0,6.67,10.3,4.5
6709,2015-06-14 23:33:30,39661,20.57,41240,7.92,87.4,6.73,9.8,4.7
6710,2015-06-15 00:03:30,39662,20.5,40870,7.92,87.0,6.72,9.5,3.8
6711,2015-06-15 00:33:30,39663,20.45,40360,7.91,87.1,6.75,9.3,3.2
6712,2015-06-15 01:03:30,39664,20.4,39920,7.9,86.9,6.75,9.1,4.2
6713,2015-06-15 01:33:30,39665,20.38,39500,7.9,86.7,6.74,8.9,2.9
6714,2015-06-15 02:03:30,39666,20.36,39150,7.88,87.0,6.78,8.9,3.8
6715,2015-06-15 02:33:30,39667,20.34,38930,7.85,86.7,6.77,8.4,3.5
6716,2015-06-15 03:03:30,39668,20.27,38720,7.89,87.1,6.82,7.9,2.4
6717,2015-06-15 03:33:30,39669,20.21,38890,7.89,87.2,6.82,7.7,3.9
6718,2015-06-15 04:03:30,39670,20.28,39450,7.88,86.6,6.75,8.0,4.7
6719,2015-06-15 04:33:30,39671,20.31,39620,7.88,86.5,6.74,7.7,4.1
6720,2015-06-15 05:03:30,39672,20.26,39600,7.89,86.6,6.75,7.5,4.1
